"Date","Price","Open","High","Low","Vol.","Change %"
"11/06/2018","14.543","14.705","14.715","14.540","0.06K","-1.01%"
"11/05/2018","14.691","14.800","14.800","14.650","0.20K","-0.72%"
"11/02/2018","14.798","14.725","14.955","14.715","0.43K","-0.16%"
"11/01/2018","14.821","14.305","14.850","14.300","0.39K","3.47%"
"10/31/2018","14.324","14.430","14.430","14.300","0.18K","-1.24%"
"10/30/2018","14.504","14.535","14.535","14.475","0.08K","0.43%"
"10/29/2018","14.442","14.720","14.780","14.405","93.78K","-1.76%"
"10/26/2018","14.700","14.660","14.795","14.595","84.75K","0.48%"
"10/25/2018","14.630","14.720","14.800","14.610","70.47K","-0.31%"
"10/24/2018","14.676","14.775","14.830","14.660","64.15K","-0.79%"
"10/23/2018","14.793","14.585","14.840","14.540","86.18K","1.41%"
"10/22/2018","14.587","14.650","14.715","14.540","57.81K","-0.43%"
"10/19/2018","14.650","14.600","14.740","14.580","57.03K","0.31%"
"10/18/2018","14.604","14.625","14.680","14.470","76.14K","-0.40%"
"10/17/2018","14.663","14.675","14.760","14.615","59.83K","-0.26%"
"10/16/2018","14.701","14.725","14.880","14.640","67.28K","-0.18%"
"10/15/2018","14.727","14.625","14.805","14.615","64.04K","0.63%"
"10/12/2018","14.635","14.620","14.735","14.540","70.70K","0.20%"
"10/11/2018","14.606","14.335","14.650","14.275","97.85K","1.95%"
"10/10/2018","14.326","14.420","14.455","14.255","61.50K","-0.51%"
"10/09/2018","14.400","14.420","14.470","14.285","65.02K","0.50%"
"10/08/2018","14.329","14.665","14.700","14.285","88.56K","-2.18%"
"10/05/2018","14.649","14.620","14.750","14.540","61.93K","0.40%"
"10/04/2018","14.590","14.665","14.805","14.560","77.16K","-0.55%"
"10/03/2018","14.670","14.730","14.855","14.650","66.41K","-0.16%"
"10/02/2018","14.693","14.535","14.950","14.470","106.11K","1.28%"
"10/01/2018","14.507","14.725","14.725","14.395","84.97K","-1.39%"
"09/28/2018","14.712","14.270","14.755","14.255","117.07K","2.95%"
"09/27/2018","14.290","14.375","14.480","14.195","87.46K","-0.45%"
"09/26/2018","14.354","14.460","14.475","14.300","0.31K","-0.63%"
"09/25/2018","14.445","14.255","14.500","14.220","0.12K","1.04%"
"09/24/2018","14.296","14.265","14.340","14.180","0.08K","-0.13%"
"09/21/2018","14.315","14.375","14.380","14.150","0.12K","0.37%"
"09/20/2018","14.262","14.330","14.335","14.200","0.06K","0.15%"
"09/19/2018","14.240","14.225","14.290","14.185","0.04K","0.67%"
"09/18/2018","14.145","14.130","14.190","14.105","0.06K","-0.27%"
"09/17/2018","14.183","14.035","14.215","14.035","0.03K","0.55%"
"09/14/2018","14.106","14.255","14.255","14.050","0.16K","-0.65%"
"09/13/2018","14.199","14.220","14.305","14.180","0.04K","-0.33%"
"09/12/2018","14.246","14.145","14.245","14.065","0.03K","0.95%"
"09/11/2018","14.112","14.180","14.180","14.110","0.02K","-0.18%"
"09/10/2018","14.138","14.190","14.190","14.145","0.01K","0.06%"
"09/07/2018","14.130","14.105","14.185","14.105","0.03K","-0.08%"
"09/06/2018","14.141","14.141","14.141","14.141","72.88K","-0.28%"
"09/05/2018","14.180","14.150","14.150","14.150","0.00K","0.25%"
"09/04/2018","14.145","14.480","14.480","14.080","0.03K","-0.25%"
"09/03/2018","14.180","14.540","14.550","14.035","141.42K","-2.32%"
"08/31/2018","14.517","14.650","14.650","14.560","0.00K","-0.23%"
"08/30/2018","14.551","14.551","14.551","14.551","81.13K","-1.24%"
"08/29/2018","14.733","14.730","14.765","14.635","0.58K","-0.59%"
"08/28/2018","14.820","14.895","14.990","14.655","0.32K","-0.54%"
"08/27/2018","14.901","14.835","14.910","14.755","0.25K","0.47%"
"08/24/2018","14.831","14.545","14.860","14.535","0.16K","1.74%"
"08/23/2018","14.577","14.705","14.705","14.500","0.69K","-1.41%"
"08/22/2018","14.785","14.805","14.870","14.735","0.12K","-0.09%"
"08/21/2018","14.799","14.810","14.855","14.790","0.10K","0.65%"
"08/20/2018","14.703","14.785","14.820","14.680","0.07K","0.27%"
"08/17/2018","14.664","14.665","14.725","14.650","0.04K","-0.55%"
"08/16/2018","14.745","14.465","14.840","14.380","0.27K","1.77%"
"08/15/2018","14.488","15.085","15.085","14.395","0.18K","-3.96%"
"08/14/2018","15.086","15.090","15.090","15.065","0.03K","0.47%"
"08/13/2018","15.016","15.280","15.290","15.020","0.03K","-2.04%"
"08/10/2018","15.328","15.475","15.475","15.350","0.02K","-1.08%"
"08/09/2018","15.495","15.540","15.540","15.500","0.05K","0.20%"
"08/08/2018","15.464","15.415","15.440","15.345","0.01K","0.38%"
"08/07/2018","15.405","15.405","15.405","15.405","0.02K","0.16%"
"08/06/2018","15.381","15.480","15.480","15.340","0.06K","-0.74%"
"08/03/2018","15.495","15.490","15.565","15.490","0.02K","0.50%"
"08/02/2018","15.418","15.395","15.395","15.395","0.05K","-0.45%"
"08/01/2018","15.488","15.585","15.585","15.480","0.05K","-0.70%"
"07/31/2018","15.597","15.630","15.630","15.630","0.00K","-0.45%"
"07/30/2018","15.667","15.667","15.667","15.667","42.34K","1.12%"
"07/27/2018","15.493","15.400","15.570","15.345","59.41K","-0.01%"
"07/26/2018","15.495","15.620","15.700","15.390","56.67K","-0.60%"
"07/25/2018","15.589","15.480","15.655","15.470","60.42K","0.44%"
"07/24/2018","15.520","15.395","15.630","15.340","70.89K","0.62%"
"07/23/2018","15.425","15.540","15.580","15.350","61.39K","-0.80%"
"07/20/2018","15.549","15.330","15.565","15.250","81.07K","0.95%"
"07/19/2018","15.402","15.565","15.590","15.185","103.53K","-1.10%"
"07/18/2018","15.574","15.585","15.625","15.410","71.77K","-0.28%"
"07/17/2018","15.617","15.800","15.885","15.560","80.89K","-1.23%"
"07/16/2018","15.812","15.805","15.900","15.765","47.30K","-0.02%"
"07/13/2018","15.815","15.980","16.015","15.700","78.40K","-1.01%"
"07/12/2018","15.977","15.825","16.025","15.780","64.14K","1.01%"
"07/11/2018","15.817","16.105","16.110","15.805","86.97K","-1.68%"
"07/10/2018","16.087","16.150","16.200","15.920","68.89K","-0.32%"
"07/09/2018","16.139","16.065","16.260","16.055","62.14K","0.44%"
"07/06/2018","16.069","16.065","16.190","15.985","58.13K","-0.17%"
"07/05/2018","16.097","16.060","16.195","15.970","89.47K","0.00%"
"07/04/2018","16.097","16.130","16.145","15.970","89.47K","0.34%"
"07/03/2018","16.043","15.880","16.085","15.815","72.28K","1.31%"
"07/02/2018","15.835","16.145","16.180","15.800","82.70K","-2.24%"
"06/29/2018","16.198","16.050","16.220","16.000","70.39K","0.98%"
"06/28/2018","16.041","16.125","16.185","15.965","109.59K","-0.96%"
"06/27/2018","16.196","16.320","16.325","16.000","0.99K","-0.60%"
"06/26/2018","16.293","16.360","16.390","16.185","0.31K","-0.47%"
"06/25/2018","16.370","16.525","16.525","16.340","0.47K","-0.78%"
"06/22/2018","16.499","16.370","16.500","16.360","0.15K","0.82%"
"06/21/2018","16.364","16.330","16.365","16.230","0.13K","0.10%"
"06/20/2018","16.348","16.380","16.390","16.320","0.27K","-0.10%"
"06/19/2018","16.364","16.565","16.580","16.290","0.19K","-0.71%"
"06/18/2018","16.481","16.580","16.680","16.485","0.34K","-0.24%"
"06/15/2018","16.520","17.180","17.290","16.500","0.26K","-4.50%"
"06/14/2018","17.299","17.025","17.360","17.025","0.05K","1.60%"
"06/13/2018","17.027","16.890","17.145","16.870","0.07K","0.59%"
"06/12/2018","16.927","16.940","17.000","16.860","0.06K","-0.38%"
"06/11/2018","16.991","16.920","17.000","16.830","0.02K","1.25%"
"06/08/2018","16.781","16.720","16.855","16.690","0.01K","-0.42%"
"06/07/2018","16.852","16.720","16.960","16.720","0.04K","0.73%"
"06/06/2018","16.730","16.760","16.800","16.750","0.02K","0.87%"
"06/05/2018","16.586","16.555","16.555","16.555","0.00K","0.67%"
"06/04/2018","16.476","16.505","16.565","16.505","0.00K","-0.05%"
"06/01/2018","16.485","16.535","16.535","16.535","0.00K","-0.11%"
"05/31/2018","16.503","16.570","16.600","16.570","0.00K","-0.51%"
"05/30/2018","16.587","16.587","16.587","16.587","65.13K","1.31%"
"05/29/2018","16.373","16.530","16.530","16.310","104.49K","0.00%"
"05/28/2018","16.373","16.480","16.515","16.310","104.49K","-1.05%"
"05/25/2018","16.546","16.690","16.740","16.500","72.71K","-0.84%"
"05/24/2018","16.687","16.475","16.715","16.420","91.02K","1.72%"
"05/23/2018","16.405","16.555","16.600","16.330","89.46K","-1.03%"
"05/22/2018","16.575","16.530","16.700","16.465","73.53K","0.33%"
"05/21/2018","16.520","16.430","16.535","16.280","63.89K","0.40%"
"05/18/2018","16.455","16.440","16.485","16.370","44.05K","-0.16%"
"05/17/2018","16.481","16.385","16.505","16.335","65.79K","0.67%"
"05/16/2018","16.371","16.285","16.435","16.190","63.08K","0.63%"
"05/15/2018","16.269","16.540","16.565","16.205","94.15K","-2.26%"
"05/14/2018","16.645","16.700","16.760","16.515","54.34K","-0.64%"
"05/11/2018","16.752","16.760","16.865","16.670","58.62K","-0.04%"
"05/10/2018","16.759","16.520","16.790","16.500","86.18K","1.33%"
"05/09/2018","16.539","16.510","16.655","16.375","73.20K","0.41%"
"05/08/2018","16.472","16.505","16.550","16.335","76.50K","-0.14%"
"05/07/2018","16.495","16.550","16.600","16.430","42.53K","-0.15%"
"05/04/2018","16.519","16.455","16.560","16.390","47.81K","0.44%"
"05/03/2018","16.447","16.405","16.620","16.385","68.26K","0.44%"
"05/02/2018","16.375","16.190","16.565","16.175","100.22K","1.54%"
"05/01/2018","16.127","16.345","16.370","16.070","83.17K","-1.67%"
"04/30/2018","16.401","16.555","16.580","16.225","72.62K","-0.58%"
"04/27/2018","16.497","16.565","16.610","16.480","65.08K","-0.22%"
"04/26/2018","16.533","16.575","16.620","16.425","0.59K","-0.04%"
"04/25/2018","16.539","16.720","16.745","16.520","0.44K","-1.22%"
"04/24/2018","16.744","16.655","16.755","16.580","0.33K","0.72%"
"04/23/2018","16.624","17.135","17.135","16.640","0.60K","-3.30%"
"04/20/2018","17.192","17.275","17.275","17.080","0.22K","-0.45%"
"04/19/2018","17.269","17.235","17.385","17.130","0.29K","-0.10%"
"04/18/2018","17.286","16.810","17.300","16.810","0.46K","2.79%"
"04/17/2018","16.817","16.705","16.825","16.630","0.07K","0.65%"
"04/16/2018","16.708","16.660","16.800","16.640","0.05K","0.05%"
"04/13/2018","16.699","16.550","16.720","16.540","0.13K","1.14%"
"04/12/2018","16.511","16.720","16.720","16.480","0.04K","-1.76%"
"04/11/2018","16.806","16.625","16.915","16.610","0.14K","1.06%"
"04/10/2018","16.630","16.500","16.640","16.500","0.03K","0.38%"
"04/09/2018","16.567","16.435","16.525","16.360","0.03K","1.02%"
"04/06/2018","16.399","16.450","16.505","16.310","0.02K","0.05%"
"04/05/2018","16.390","16.340","16.375","16.270","0.03K","0.65%"
"04/04/2018","16.284","16.450","16.490","16.260","0.05K","-0.92%"
"04/03/2018","16.436","16.575","16.575","16.450","0.00K","-1.68%"
"04/02/2018","16.716","16.700","16.700","16.660","0.01K","2.48%"
"03/29/2018","16.312","16.340","16.340","16.340","0.00K","0.09%"
"03/28/2018","16.297","16.297","16.297","16.297","95.08K","-1.48%"
"03/27/2018","16.541","16.690","16.810","16.465","98.53K","-0.86%"
"03/26/2018","16.684","16.560","16.795","16.525","81.05K","0.62%"
"03/23/2018","16.582","16.375","16.675","16.375","98.38K","1.19%"
"03/22/2018","16.387","16.565","16.610","16.330","81.21K","-0.19%"
"03/21/2018","16.419","16.165","16.665","16.155","111.65K","1.45%"
"03/20/2018","16.185","16.310","16.340","16.100","69.86K","-0.86%"
"03/19/2018","16.325","16.305","16.345","16.200","65.29K","0.33%"
"03/16/2018","16.272","16.385","16.495","16.205","73.37K","-0.91%"
"03/15/2018","16.422","16.530","16.580","16.370","71.44K","-0.70%"
"03/14/2018","16.537","16.595","16.670","16.515","59.93K","-0.54%"
"03/13/2018","16.627","16.535","16.690","16.465","70.99K","0.55%"
"03/12/2018","16.536","16.605","16.635","16.430","50.51K","-0.43%"
"03/09/2018","16.608","16.510","16.710","16.330","91.56K","0.65%"
"03/08/2018","16.500","16.505","16.575","16.430","67.64K","0.04%"
"03/07/2018","16.494","16.810","16.890","16.435","93.85K","-1.73%"
"03/06/2018","16.784","16.420","16.895","16.410","99.50K","2.27%"
"03/05/2018","16.412","16.530","16.620","16.370","55.30K","-0.33%"
"03/02/2018","16.466","16.495","16.595","16.400","73.63K","1.17%"
"03/01/2018","16.276","16.430","16.565","16.160","100.44K","-0.80%"
"02/28/2018","16.407","16.440","16.520","16.360","58.94K","-0.16%"
"02/27/2018","16.434","16.665","16.720","16.340","102.32K","-0.93%"
"02/26/2018","16.588","16.510","16.745","16.480","0.26K","0.47%"
"02/23/2018","16.511","16.570","16.610","16.510","0.13K","-0.62%"
"02/22/2018","16.614","16.470","16.660","16.400","0.39K","-0.20%"
"02/21/2018","16.647","16.450","16.750","16.400","0.21K","1.03%"
"02/20/2018","16.478","16.675","16.685","16.435","0.19K","0.24%"
"02/19/2018","16.438","16.600","16.690","16.385","113.72K","-1.90%"
"02/16/2018","16.757","16.890","16.890","16.625","0.11K","-0.50%"
"02/15/2018","16.842","16.920","16.965","16.665","0.11K","-0.48%"
"02/14/2018","16.923","16.570","16.910","16.430","0.15K","2.11%"
"02/13/2018","16.573","16.565","16.680","16.530","0.04K","-0.25%"
"02/12/2018","16.615","16.355","16.605","16.355","0.10K","2.70%"
"02/09/2018","16.178","16.420","16.445","16.200","0.07K","-1.29%"
"02/08/2018","16.389","16.325","16.450","16.290","0.11K","0.63%"
"02/07/2018","16.286","16.680","16.680","16.315","0.08K","-2.06%"
"02/06/2018","16.628","16.765","16.965","16.630","0.05K","-0.54%"
"02/05/2018","16.718","16.605","16.905","16.605","0.11K","-0.22%"
"02/02/2018","16.755","17.225","17.250","16.730","0.02K","-2.58%"
"02/01/2018","17.199","17.365","17.365","17.170","0.00K","-0.49%"
"01/31/2018","17.284","17.284","17.284","17.284","102.77K","1.07%"
"01/30/2018","17.101","17.101","17.101","17.101","82.04K","-0.15%"
"01/29/2018","17.127","17.420","17.470","17.085","86.26K","-1.80%"
"01/26/2018","17.441","17.290","17.530","17.235","81.60K","-0.99%"
"01/25/2018","17.615","17.555","17.705","17.125","132.61K","0.72%"
"01/24/2018","17.489","17.040","17.625","16.985","122.20K","3.41%"
"01/23/2018","16.913","16.990","17.090","16.735","89.80K","-0.45%"
"01/22/2018","16.989","17.045","17.105","16.945","55.13K","-0.28%"
"01/19/2018","17.036","16.960","17.130","16.960","59.28K","0.48%"
"01/18/2018","16.954","16.990","17.140","16.915","91.13K","-1.23%"
"01/17/2018","17.166","17.210","17.310","16.980","101.59K","-0.13%"
"01/16/2018","17.189","17.235","17.450","16.800","178.83K","0.00%"
"01/15/2018","17.189","17.235","17.450","16.800","178.83K","0.28%"
"01/12/2018","17.141","17.000","17.300","16.995","117.34K","1.03%"
"01/11/2018","16.966","17.000","17.065","16.880","111.34K","-0.41%"
"01/10/2018","17.035","16.985","17.220","16.930","112.06K","0.15%"
"01/09/2018","17.010","17.160","17.170","16.945","93.76K","-0.78%"
"01/08/2018","17.144","17.270","17.300","17.065","85.87K","-0.82%"
"01/05/2018","17.285","17.265","17.325","17.130","85.39K","0.09%"
"01/04/2018","17.269","17.155","17.320","17.025","96.73K","0.01%"
"01/03/2018","17.267","17.225","17.285","17.065","91.81K","0.35%"
"01/02/2018","17.206","17.035","17.250","16.985","78.64K","0.36%"
"12/29/2017","17.145","16.905","17.175","16.865","74.52K","1.31%"
"12/28/2017","16.923","16.745","16.930","16.710","63.44K","1.21%"
"12/27/2017","16.720","16.620","16.740","16.620","0.22K","0.89%"
"12/26/2017","16.573","16.360","16.620","16.360","0.16K","1.01%"
"12/22/2017","16.407","16.285","16.415","16.285","0.06K","1.25%"
"12/21/2017","16.205","16.210","16.210","16.150","0.02K","-0.19%"
"12/20/2017","16.236","16.170","16.230","16.170","0.02K","0.73%"
"12/19/2017","16.118","16.150","16.180","16.145","0.02K","-0.31%"
"12/18/2017","16.168","16.130","16.170","16.130","0.01K","0.87%"
"12/15/2017","16.029","15.905","16.090","15.905","0.04K","0.79%"
"12/14/2017","15.903","16.035","16.055","15.820","0.02K","0.44%"
"12/13/2017","15.834","15.715","16.080","15.715","0.01K","1.31%"
"12/12/2017","15.630","15.635","15.715","15.635","0.01K","-0.75%"
"12/11/2017","15.748","15.820","15.840","15.690","0.06K","-0.25%"
"12/08/2017","15.788","15.745","15.855","15.745","0.02K","0.22%"
"12/07/2017","15.753","15.965","15.965","15.630","0.03K","-1.04%"
"12/06/2017","15.918","16.090","16.095","15.940","0.03K","-0.71%"
"12/05/2017","16.032","16.345","16.345","16.055","0.09K","-1.87%"
"12/04/2017","16.338","16.338","16.338","16.338","0.00K","-0.10%"
"12/01/2017","16.354","16.345","16.455","16.345","0.00K","-0.55%"
"11/30/2017","16.445","16.595","16.595","16.255","0.26K","-0.49%"
"11/29/2017","16.526","16.526","16.526","16.526","112.60K","-1.95%"
"11/28/2017","16.854","17.060","17.110","16.775","1.15K","-1.15%"
"11/27/2017","17.050","17.040","17.180","17.010","0.42K","0.16%"
"11/24/2017","17.022","17.145","17.145","16.995","0.42K","0.18%"
"11/23/2017","16.992","17.120","17.135","16.940","88.82K","-0.89%"
"11/22/2017","17.145","17.000","17.170","16.975","0.68K","0.89%"
"11/21/2017","16.994","16.935","17.060","16.930","0.25K","0.71%"
"11/20/2017","16.874","17.320","17.325","16.875","0.36K","-3.06%"
"11/17/2017","17.406","17.120","17.410","17.055","0.27K","1.77%"
"11/16/2017","17.104","17.025","17.130","16.995","0.09K","0.59%"
"11/15/2017","17.003","17.085","17.220","16.990","0.12K","-0.60%"
"11/14/2017","17.105","16.945","17.105","16.945","0.03K","0.15%"
"11/13/2017","17.079","16.940","17.100","16.895","0.04K","1.04%"
"11/10/2017","16.903","17.035","17.080","16.850","0.07K","-0.61%"
"11/09/2017","17.007","17.090","17.165","16.980","0.29K","-0.96%"
"11/08/2017","17.171","17.010","17.260","17.010","0.13K","1.17%"
"11/07/2017","16.973","17.230","17.230","16.985","0.09K","-1.71%"
"11/06/2017","17.268","16.855","17.295","16.855","0.10K","2.38%"
"11/03/2017","16.866","17.165","17.210","16.825","0.05K","-1.77%"
"11/02/2017","17.170","17.250","17.280","17.105","0.05K","-0.23%"
"11/01/2017","17.209","16.735","17.220","16.705","0.16K","2.89%"
"10/31/2017","16.726","16.865","16.910","16.705","0.03K","-0.91%"
"10/30/2017","16.880","16.900","16.925","16.745","0.04K","0.76%"
"10/27/2017","16.752","16.800","16.870","16.600","104.87K","-0.35%"
"10/26/2017","16.811","16.960","17.045","16.755","90.88K","-0.67%"
"10/25/2017","16.925","16.960","17.050","16.810","92.34K","-0.24%"
"10/24/2017","16.966","17.100","17.170","16.890","86.62K","-0.64%"
"10/23/2017","17.075","17.035","17.130","16.870","90.65K","-0.02%"
"10/20/2017","17.078","17.275","17.315","16.945","98.34K","-1.03%"
"10/19/2017","17.255","17.015","17.315","16.930","107.47K","1.52%"
"10/18/2017","16.997","17.045","17.120","16.920","69.76K","-0.26%"
"10/17/2017","17.041","17.260","17.280","16.985","89.38K","-1.89%"
"10/16/2017","17.369","17.425","17.495","17.135","77.74K","-0.24%"
"10/13/2017","17.411","17.275","17.450","17.200","78.07K","0.84%"
"10/12/2017","17.266","17.190","17.290","17.135","59.84K","0.78%"
"10/11/2017","17.133","17.150","17.265","17.085","65.77K","-0.43%"
"10/10/2017","17.207","16.990","17.280","16.960","89.44K","1.39%"
"10/09/2017","16.971","16.850","17.030","16.765","55.69K","1.08%"
"10/06/2017","16.790","16.610","16.890","16.345","104.60K","0.91%"
"10/05/2017","16.638","16.620","16.770","16.590","53.46K","0.08%"
"10/04/2017","16.624","16.665","16.920","16.555","72.04K","-0.16%"
"10/03/2017","16.650","16.605","16.690","16.570","48.23K","-0.02%"
"10/02/2017","16.654","16.670","16.750","16.565","63.04K","-0.13%"
"09/29/2017","16.676","16.900","16.905","16.640","71.45K","-1.02%"
"09/28/2017","16.847","16.780","16.925","16.705","68.13K","0.32%"
"09/27/2017","16.793","16.840","16.875","16.730","0.18K","-0.33%"
"09/26/2017","16.849","17.205","17.205","16.775","0.14K","-1.54%"
"09/25/2017","17.113","16.965","17.175","16.850","0.13K","0.96%"
"09/22/2017","16.951","17.025","17.065","16.925","0.05K","-0.20%"
"09/21/2017","16.985","17.100","17.100","16.870","0.11K","-1.83%"
"09/20/2017","17.301","17.325","17.330","17.035","0.13K","0.31%"
"09/19/2017","17.247","17.150","17.335","17.150","0.05K","0.72%"
"09/18/2017","17.124","17.600","17.600","17.120","0.05K","-3.07%"
"09/15/2017","17.667","17.870","17.870","17.640","0.03K","-0.50%"
"09/14/2017","17.755","17.760","17.790","17.645","0.03K","-0.43%"
"09/13/2017","17.832","17.900","17.970","17.740","0.01K","-0.13%"
"09/12/2017","17.855","17.825","17.880","17.795","0.01K","-0.06%"
"09/11/2017","17.866","17.840","17.850","17.750","0.01K","-1.22%"
"09/08/2017","18.087","18.225","18.225","18.225","0.07K","0.04%"
"09/07/2017","18.080","17.930","18.095","17.925","0.06K","1.15%"
"09/06/2017","17.875","17.875","17.875","17.875","72.63K","-0.17%"
"09/05/2017","17.906","17.855","18.020","17.855","0.06K","-0.20%"
"09/04/2017","17.941","17.880","18.090","17.835","101.15K","0.90%"
"09/01/2017","17.781","17.560","17.660","17.560","0.01K","1.37%"
"08/31/2017","17.541","17.440","17.455","17.440","0.01K","0.41%"
"08/30/2017","17.470","17.470","17.470","17.470","84.98K","0.11%"
"08/29/2017","17.451","17.510","17.675","17.300","0.36K","-0.09%"
"08/28/2017","17.467","17.085","17.495","17.080","0.25K","2.33%"
"08/25/2017","17.070","16.940","17.170","16.785","0.12K","0.51%"
"08/24/2017","16.984","17.100","17.100","16.885","0.26K","-0.48%"
"08/23/2017","17.066","16.965","17.100","16.965","0.15K","0.38%"
"08/22/2017","17.002","17.010","17.050","16.895","0.05K","-0.20%"
"08/21/2017","17.036","16.975","17.115","16.905","0.08K","0.09%"
"08/18/2017","17.021","17.000","17.330","16.970","0.10K","-0.32%"
"08/17/2017","17.075","17.175","17.175","17.010","0.39K","0.67%"
"08/16/2017","16.961","16.720","17.120","16.710","0.29K","1.30%"
"08/15/2017","16.744","16.995","16.995","16.620","0.09K","-2.32%"
"08/14/2017","17.142","17.010","17.165","17.010","0.02K","0.29%"
"08/11/2017","17.093","17.105","17.165","16.960","0.04K","0.03%"
"08/10/2017","17.088","16.920","17.235","16.920","0.02K","1.21%"
"08/09/2017","16.884","16.535","16.965","16.535","0.04K","2.88%"
"08/08/2017","16.411","16.270","16.405","16.260","0.04K","0.82%"
"08/07/2017","16.278","16.220","16.255","16.200","0.02K","-0.02%"
"08/04/2017","16.281","16.750","16.760","16.280","0.02K","-2.28%"
"08/03/2017","16.661","16.540","16.650","16.520","0.02K","-0.72%"
"08/02/2017","16.782","16.625","16.625","16.625","0.01K","-0.18%"
"08/01/2017","16.813","16.813","16.813","16.813","61.89K","-0.13%"
"07/31/2017","16.835","16.825","16.845","16.795","0.02K","0.54%"
"07/28/2017","16.744","16.744","16.744","16.744","49.95K","1.03%"
"07/27/2017","16.573","16.640","16.810","16.540","69.33K","0.69%"
"07/26/2017","16.459","16.465","16.680","16.280","67.14K","-0.50%"
"07/25/2017","16.542","16.460","16.605","16.225","76.17K","0.60%"
"07/24/2017","16.443","16.500","16.575","16.405","62.92K","-0.09%"
"07/21/2017","16.457","16.280","16.510","16.280","59.69K","0.69%"
"07/20/2017","16.345","16.250","16.395","16.110","84.81K","0.29%"
"07/19/2017","16.297","16.265","16.345","16.125","81.90K","0.18%"
"07/18/2017","16.268","16.080","16.310","16.060","91.04K","1.05%"
"07/17/2017","16.099","15.990","16.170","15.935","78.61K","1.04%"
"07/14/2017","15.933","15.660","16.070","15.575","92.37K","1.54%"
"07/13/2017","15.691","15.875","15.955","15.660","76.09K","-1.23%"
"07/12/2017","15.887","15.810","15.995","15.710","96.48K","0.90%"
"07/11/2017","15.745","15.640","15.830","15.425","96.43K","0.74%"
"07/10/2017","15.629","15.580","15.705","15.145","125.08K","1.32%"
"07/07/2017","15.425","16.025","16.140","15.320","156.69K","-3.49%"
"07/06/2017","15.983","16.055","16.080","15.910","68.31K","0.55%"
"07/05/2017","15.896","16.135","16.190","15.850","138.59K","0.00%"
"07/04/2017","15.896","16.135","16.190","15.850","138.59K","-1.22%"
"07/03/2017","16.092","16.635","16.645","16.075","94.30K","-3.22%"
"06/30/2017","16.627","16.635","16.705","16.505","71.27K","-0.16%"
"06/29/2017","16.654","16.835","16.915","16.615","97.14K","-0.63%"
"06/28/2017","16.759","16.680","16.850","16.680","0.55K","0.89%"
"06/27/2017","16.611","16.585","16.735","16.530","0.22K","0.12%"
"06/26/2017","16.591","16.725","16.725","16.280","0.43K","-0.50%"
"06/23/2017","16.675","16.575","16.780","16.575","0.11K","0.82%"
"06/22/2017","16.540","16.455","16.665","16.455","0.16K","0.84%"
"06/21/2017","16.403","16.490","16.495","16.330","0.73K","-0.26%"
"06/20/2017","16.446","16.540","16.620","16.390","0.08K","-0.52%"
"06/19/2017","16.532","16.680","16.685","16.500","0.05K","-0.94%"
"06/16/2017","16.689","16.775","16.805","16.685","0.05K","-0.35%"
"06/15/2017","16.747","17.025","17.025","16.670","0.08K","-2.46%"
"06/14/2017","17.170","16.935","17.330","16.920","0.04K","2.20%"
"06/13/2017","16.801","16.850","16.850","16.745","0.03K","-1.05%"
"06/12/2017","16.979","17.180","17.180","16.960","0.02K","-1.62%"
"06/09/2017","17.259","17.450","17.450","17.220","0.02K","-1.09%"
"06/08/2017","17.450","17.665","17.665","17.395","0.01K","-1.17%"
"06/07/2017","17.656","17.720","17.720","17.580","0.02K","-0.51%"
"06/06/2017","17.746","17.690","17.725","17.690","0.02K","0.73%"
"06/05/2017","17.617","17.580","17.600","17.580","0.01K","0.32%"
"06/02/2017","17.560","17.420","17.420","17.420","0.00K","1.41%"
"06/01/2017","17.316","17.220","17.220","17.220","0.00K","-0.73%"
"05/31/2017","17.443","17.443","17.443","17.443","73.26K","-0.12%"
"05/30/2017","17.464","17.464","17.464","17.464","","0.21%"
"05/29/2017","17.427","17.340","17.465","17.205","75.85K","0.60%"
"05/26/2017","17.323","17.145","17.380","17.085","67.81K","0.76%"
"05/25/2017","17.193","17.215","17.260","17.125","57.92K","0.44%"
"05/24/2017","17.117","17.050","17.230","16.895","82.16K","-0.13%"
"05/23/2017","17.139","17.165","17.305","17.030","92.73K","-0.30%"
"05/22/2017","17.191","16.870","17.210","16.840","78.64K","2.35%"
"05/19/2017","16.796","16.580","16.875","16.565","75.95K","0.76%"
"05/18/2017","16.670","16.890","16.945","16.430","115.49K","-1.40%"
"05/17/2017","16.906","16.850","17.035","16.755","121.34K","0.95%"
"05/16/2017","16.747","16.630","16.865","16.610","71.85K","0.87%"
"05/15/2017","16.603","16.460","16.815","16.410","80.99K","1.23%"
"05/12/2017","16.402","16.330","16.475","16.300","59.66K","0.84%"
"05/11/2017","16.265","16.205","16.390","16.165","66.28K","0.36%"
"05/10/2017","16.207","16.180","16.345","16.145","78.42K","0.87%"
"05/09/2017","16.067","16.235","16.315","16.060","71.19K","-1.17%"
"05/08/2017","16.258","16.310","16.455","16.230","55.08K","-0.10%"
"05/05/2017","16.274","16.315","16.530","16.230","88.65K","-0.18%"
"05/04/2017","16.303","16.485","16.645","16.215","103.60K","-1.47%"
"05/03/2017","16.546","16.855","16.895","16.415","90.35K","-1.69%"
"05/02/2017","16.831","16.880","17.015","16.800","63.43K","-0.07%"
